"id","hotel_id","url_id","language","highlights","created_at","updated_at"
"5bba9fa2-e0dc-477f-b885-f7e8f16afda8","63ce8fdd-a82d-44de-8362-79482ad5573a","0fa5c633-632b-4609-94e6-4240aed48871","de","<div><div><ul><li><div><div><span></span></div></div><div><div>Frühstück</div></div></li><li><div><div><span></span></div></div><div><div>4 Restaurants</div></div></li><li><div><div><span></span></div></div><div><div>Kostenlose Parkplätze an der Unterkunft</div></div></li><li><div><div><span></span></div></div><div><div>Außenpool</div></div></li><li><div><div><span></span></div></div><div><div>Spa &amp; Wellnesscenter</div></div></li><li><div><div><span></span></div></div><div><div>WLAN inklusive</div></div></li><li><div><div><span></span></div></div><div><div>Balkon</div></div></li><li><div><div><span></span></div></div><div><div>Flughafentransfer (kostenlos)</div></div></li><li><div><div><span></span></div></div><div><div>Eigenes Badezimmer</div></div></li><li><div><div><span></span></div></div><div><div>Nichtraucherzimmer</div></div></li></ul></div></div>","2026-03-20 23:02:51.128059+00","2026-03-20 23:02:51.128087+00"
"04add568-fc78-4d64-b258-ed57f92fbe78","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","<div><span><span><span><span><button><span><span></span></span><span>Unterkunft speichern</span></button></span></span></span></span></div>","2026-03-20 23:04:09.322203+00","2026-03-20 23:04:09.322205+00"
"bb82865a-623d-469c-8968-3569c74a0023","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","<div><div><ul><li><div><div><span></span></div></div><div><div>Pequeno-almoço</div></div></li><li><div><div><span></span></div></div><div><div>Estacionamento gratuito no local</div></div></li><li><div><div><span></span></div></div><div><div>Piscina exterior</div></div></li><li><div><div><span></span></div></div><div><div>4 restaurantes</div></div></li><li><div><div><span></span></div></div><div><div>Spa e centro de bem-estar</div></div></li><li><div><div><span></span></div></div><div><div>Acesso Wi-Fi gratuito</div></div></li><li><div><div><span></span></div></div><div><div>Transfer aeroporto (gratuito)</div></div></li><li><div><div><span></span></div></div><div><div>Varanda</div></div></li><li><div><div><span></span></div></div><div><div>Comodidades para pessoas com mobilidade condicionada</div></div></li><li><div><div><span></span></div></div><div><div>Casa de banho privativa</div></div></li></ul></div></div>","2026-03-20 23:13:51.251497+00","2026-03-20 23:13:51.2515+00"
"82b4f513-191e-475f-864f-6fd04a404061","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-20 23:16:27.319696+00","2026-03-20 23:16:27.319698+00"
"11b5cea6-2b9e-42ee-91f9-96c75e9112b7","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-20 23:17:57.501075+00","2026-03-20 23:17:57.501078+00"
"5f0062d3-0192-481b-bb23-e2ef27aaa86c","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","<div><span><span><span><span><button><span><span></span></span><span>Save the property</span></button></span></span></span></span></div>","2026-03-20 23:20:52.783166+00","2026-03-20 23:20:52.783169+00"
"d33905af-9783-4f77-88dd-efd41f50723a","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","<div><span><span><span><span><button><span><span></span></span><span>Enregistrer l'établissement</span></button></span></span></span></span></div>","2026-03-20 23:27:35.032192+00","2026-03-20 23:27:35.032194+00"
"0caa4b9f-0e81-44ac-8c3a-0e8b87e95caa","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-20 23:30:26.571444+00","2026-03-20 23:30:26.571449+00"
"9f6c834e-eac9-4296-b5ec-300fab5130ac","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-20 23:31:44.823138+00","2026-03-20 23:31:44.82314+00"
"0c4749cc-77ea-4a91-9613-db763866c520","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-20 23:33:05.081556+00","2026-03-20 23:33:05.081558+00"
"176f6011-7634-4fb9-8d08-e6d8d1aaac36","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-20 23:34:39.734644+00","2026-03-20 23:34:39.734646+00"
"303ba9ad-6127-4f6e-8f71-ff7c10b43bd6","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","<div><span><span><span><span><button><span><span></span></span><span>Guardar o alojamento</span></button></span></span></span></span></div>","2026-03-20 23:37:13.957853+00","2026-03-20 23:37:13.957856+00"
"e659cd0e-d449-45c1-aa61-c8d8509e9fb6","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-20 23:38:32.279644+00","2026-03-20 23:38:32.279647+00"
"a60a9cf4-9547-4494-902f-8a9d389a2834","f82ca224-a0d9-4dfb-9998-5ef873642c0f","71df8c3a-151d-473b-8424-f5891aa1bbf0","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-20 23:40:04.980149+00","2026-03-20 23:40:04.980151+00"
"dd682fd2-6083-431a-a88e-c86d910473b7","83f67976-bb0d-4a7e-8e02-19b3001c4c27","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","en","<div><span><span><span><span><button><span><span></span></span><span>Save the property</span></button></span></span></span></span></div>","2026-03-20 23:42:58.046742+00","2026-03-20 23:42:58.046745+00"
"8ad05ce2-a2fb-4303-be69-67fed4f960cd","b0d21023-9e36-4a96-83e3-615253f99ef3","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","de","<div><span><span><span><span><button><span><span></span></span><span>Unterkunft speichern</span></button></span></span></span></span></div>","2026-03-20 23:49:13.25424+00","2026-03-20 23:49:13.254242+00"
"65451ea2-3d7b-44cb-9481-bf2088b3e97c","107ab265-8a1b-41c7-b6a2-983281a7e0ae","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","fr","<div><span><span><span><span><button><span><span></span></span><span>Enregistrer l'établissement</span></button></span></span></span></span></div>","2026-03-20 23:55:20.484601+00","2026-03-20 23:55:20.484605+00"
"627e288e-d124-4a5e-92d9-eccd24fda981","0dd736d7-d2f7-4869-8123-cab43d877dee","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-21 00:01:36.196097+00","2026-03-21 00:01:36.1961+00"
"bcc25c2f-8647-45a2-a0d0-3ae454fc0b02","52f5b261-9cf3-4c2c-b214-78b4d106a82b","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-21 00:07:52.551528+00","2026-03-21 00:07:52.55153+00"
"823f8d24-daa2-4b36-8c2c-4d5a03f45b32","65ca5d59-6505-464b-b3e8-7e3743addc00","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","pt","<div><span><span><span><span><button><span><span></span></span><span>Guardar o alojamento</span></button></span></span></span></span></div>","2026-03-21 00:14:15.022924+00","2026-03-21 00:14:15.022927+00"
"3a9800d7-3025-4783-b478-a6012d9c206b","dab8de31-bc45-43ab-b949-621f3ccffeeb","76fcd801-16e2-495e-8db9-36d8493ce456","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-21 00:20:29.729995+00","2026-03-21 00:20:29.729997+00"
"95f00305-b3a9-4ecd-91aa-3636c652f8ab","5303434a-7549-42b9-b16f-cfae8261d40c","76fcd801-16e2-495e-8db9-36d8493ce456","en","<div><span><span><span><span><button><span><span></span></span><span>Save the property</span></button></span></span></span></span></div>","2026-03-21 00:28:23.598564+00","2026-03-21 00:28:23.598567+00"
"398f9477-c297-49fb-9db0-dec30250e376","34d87de5-f30c-45ba-bc4e-7f8b411dd422","76fcd801-16e2-495e-8db9-36d8493ce456","de","<div><span><span><span><span><button><span><span></span></span><span>Unterkunft speichern</span></button></span></span></span></span></div>","2026-03-21 00:34:37.395672+00","2026-03-21 00:34:37.395675+00"
"5d195355-3ce0-4e78-bb74-222514d1fd66","12432847-897e-4832-b346-dd1a815f4d73","76fcd801-16e2-495e-8db9-36d8493ce456","fr","<div><span><span><span><span><button><span><span></span></span><span>Enregistrer l'établissement</span></button></span></span></span></span></div>","2026-03-21 00:40:51.482299+00","2026-03-21 00:40:51.482304+00"
"cb21ecdc-a9e8-4f3b-93aa-471bda16aac1","537c0c75-391a-4b1a-ba8e-73bd9a679121","76fcd801-16e2-495e-8db9-36d8493ce456","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-21 00:46:55.171141+00","2026-03-21 00:46:55.171145+00"
"669f6697-1daa-48ee-aede-bb0554f3d271","59bf5066-fd49-473e-80ab-2a8c0a82f1f2","76fcd801-16e2-495e-8db9-36d8493ce456","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-21 00:53:18.868362+00","2026-03-21 00:53:18.868364+00"
"a251ee54-1ee9-4cb4-8849-ae5076be67b6","c9515475-dcf1-49b0-b983-92955b0b1b2e","76fcd801-16e2-495e-8db9-36d8493ce456","pt","<div><span><span><span><span><button><span><span></span></span><span>Guardar o alojamento</span></button></span></span></span></span></div>","2026-03-21 00:59:18.627011+00","2026-03-21 00:59:18.627013+00"
"1eb303af-f870-40f4-991c-f3e97663dca9","118a8296-801f-468b-b3c4-4690637e102f","67f1ef51-6f79-477a-b9a9-34daad69259f","es","<div><div><ul><li><div><div><span></span></div></div><div><div>Piscina</div></div></li><li><div><div><span></span></div></div><div><div>WiFi gratis</div></div></li><li><div><div><span></span></div></div><div><div>Aire acondicionado</div></div></li><li><div><div><span></span></div></div><div><div>Baño privado</div></div></li><li><div><div><span></span></div></div><div><div>Recepción 24 horas</div></div></li><li><div><div><span></span></div></div><div><div>Tarjeta de acceso</div></div></li><li><div><div><span></span></div></div><div><div>Servicio de limpieza diario</div></div></li><li><div><div><span></span></div></div><div><div>Habitaciones sin humo</div></div></li><li><div><div><span></span></div></div><div><div>Caja fuerte</div></div></li><li><div><div><span></span></div></div><div><div>Ascensor</div></div></li></ul></div></div>","2026-03-21 01:02:13.023262+00","2026-03-21 01:02:13.023265+00"
"7579aee1-cf6b-4368-a5a6-d3ef12ca14b5","8ceed9c4-5f7c-4e9a-b4b6-71eb0a78e302","9af0e380-78e5-4aea-8580-94361d2f781f","en","<div><span><span><span><span><button><span><span></span></span><span>Save the property</span></button></span></span></span></span></div>","2026-03-21 01:05:06.933297+00","2026-03-21 01:05:06.9333+00"
"9beb72df-50e0-4e68-8300-adc4cc58be95","c80431c6-3dce-41e9-b42b-1e98dc42db45","9af0e380-78e5-4aea-8580-94361d2f781f","fr","<div><span><span><span><span><button><span><span></span></span><span>Enregistrer l'établissement</span></button></span></span></span></span></div>","2026-03-21 01:12:12.314897+00","2026-03-21 01:12:12.314915+00"
"f61d34ff-a648-485c-a732-ac6162123af6","7ba218b8-68b5-4749-b41e-7fcc0d4dc7fd","67f1ef51-6f79-477a-b9a9-34daad69259f","it","<div><div><ul><li><div><div><span></span></div></div><div><div>Colazione buona</div></div></li><li><div><div><span></span></div></div><div><div>Ristorante</div></div></li><li><div><div><span></span></div></div><div><div>Connessione WiFi gratuita</div></div></li><li><div><div><span></span></div></div><div><div>Camere non fumatori</div></div></li><li><div><div><span></span></div></div><div><div>Piscina scoperta</div></div></li><li><div><div><span></span></div></div><div><div>Servizio in camera</div></div></li><li><div><div><span></span></div></div><div><div>Camere/strutture per ospiti disabili</div></div></li><li><div><div><span></span></div></div><div><div>Aria condizionata</div></div></li><li><div><div><span></span></div></div><div><div>Bagno privato</div></div></li><li><div><div><span></span></div></div><div><div>Doccia</div></div></li></ul></div></div>","2026-03-21 01:16:17.915449+00","2026-03-21 01:16:17.915451+00"
"3adbfd27-65ed-484a-a231-acf41a0bd8cc","ac112652-c915-4385-b850-8ea67cea93cc","9af0e380-78e5-4aea-8580-94361d2f781f","pt","<div><span><span><span><span><button><span><span></span></span><span>Guardar o alojamento</span></button></span></span></span></span></div>","2026-03-21 01:20:29.410231+00","2026-03-21 01:20:29.410234+00"
"d0c59266-7caf-4dc9-b099-30ef5d980cd6","cfbfc9ff-a86a-4296-ab32-74a31ecb3f72","9af7acbb-601a-47f2-87d7-292f05898d5b","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-21 01:23:07.693679+00","2026-03-21 01:23:07.693681+00"
"d25d214c-999b-44e8-a0d7-38a6dedd41fa","faf5a281-fdef-4d56-a129-cfd7f1db11b3","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","es","<div><span><span><span><span><button><span><span></span></span><span>Guardar el alojamiento</span></button></span></span></span></span></div>","2026-03-21 01:24:25.095066+00","2026-03-21 01:24:25.095069+00"
"23881c58-dbd1-4405-85f6-ed79b77aa9aa","98015c71-b874-40b7-8422-21d53789bdc4","9af7acbb-601a-47f2-87d7-292f05898d5b","en","<div><span><span><span><span><button><span><span></span></span><span>Save the property</span></button></span></span></span></span></div>","2026-03-21 01:27:35.079155+00","2026-03-21 01:27:35.079157+00"
"ed1de191-d42c-4b29-bc66-975f20774642","050d518f-849e-43e7-8db8-cc48cbb9e1fc","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","en","<div><span><span><span><span><button><span><span></span></span><span>Save the property</span></button></span></span></span></span></div>","2026-03-21 01:30:29.769499+00","2026-03-21 01:30:29.769503+00"
"b422528a-7e07-464c-aab9-124ccb69ff34","241328c4-953d-443d-a15b-12d20399821d","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","fr","<div><span><span><span><span><button><span><span></span></span><span>Enregistrer l'établissement</span></button></span></span></span></span></div>","2026-03-21 01:35:57.790512+00","2026-03-21 01:35:57.790515+00"
"626c87bc-acd4-460b-a212-cdad40cde56f","7aee084f-fcc2-4c6d-a7be-fbc28eea88a3","9af7acbb-601a-47f2-87d7-292f05898d5b","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-21 01:39:54.621222+00","2026-03-21 01:39:54.621226+00"
"146b1323-8cbd-4201-b4c6-e793a268d333","bb6d8bb6-ed90-4b3d-9e47-ca6200356f54","67f1ef51-6f79-477a-b9a9-34daad69259f","en","<div><div><ul><li><div><div><span></span></div></div><div><div>Good breakfast</div></div></li><li><div><div><span></span></div></div><div><div>Outdoor swimming pool</div></div></li><li><div><div><span></span></div></div><div><div>Restaurant</div></div></li><li><div><div><span></span></div></div><div><div>Private bathroom</div></div></li><li><div><div><span></span></div></div><div><div>Free WiFi</div></div></li><li><div><div><span></span></div></div><div><div>Non-smoking rooms</div></div></li><li><div><div><span></span></div></div><div><div>Air conditioning</div></div></li><li><div><div><span></span></div></div><div><div>Shower</div></div></li><li><div><div><span></span></div></div><div><div>Room service</div></div></li><li><div><div><span></span></div></div><div><div>Facilities for disabled guests</div></div></li></ul></div></div>","2026-03-21 01:07:59.355119+00","2026-03-21 01:07:59.355123+00"
"ec9aea3d-e7f2-405c-99a6-9c08ae5e277f","40dbbb85-c064-472e-a153-e1818ec0e841","9af0e380-78e5-4aea-8580-94361d2f781f","de","<div><span><span><span><span><button><span><span></span></span><span>Unterkunft speichern</span></button></span></span></span></span></div>","2026-03-21 01:09:18.385759+00","2026-03-21 01:09:18.385762+00"
"0e70de5a-752e-47d4-885c-1bd2fd29d056","22174aae-06f4-4ca7-a2ad-7f67909226ed","67f1ef51-6f79-477a-b9a9-34daad69259f","de","<div><div><ul><li><div><div><span></span></div></div><div><div>Gutes Frühstück</div></div></li><li><div><div><span></span></div></div><div><div>Restaurant</div></div></li><li><div><div><span></span></div></div><div><div>Außenpool</div></div></li><li><div><div><span></span></div></div><div><div>WLAN inklusive</div></div></li><li><div><div><span></span></div></div><div><div>Eigenes Badezimmer</div></div></li><li><div><div><span></span></div></div><div><div>Nichtraucherzimmer</div></div></li><li><div><div><span></span></div></div><div><div>Zimmerservice</div></div></li><li><div><div><span></span></div></div><div><div>Klimaanlage</div></div></li><li><div><div><span></span></div></div><div><div>Dusche</div></div></li><li><div><div><span></span></div></div><div><div>Minibar</div></div></li></ul></div></div>","2026-03-21 01:10:52.652229+00","2026-03-21 01:10:52.652232+00"
"af617a47-7b4a-4ed9-b049-d528ff90f36b","9e52cbd4-51f1-47fb-b171-506140063bce","9af0e380-78e5-4aea-8580-94361d2f781f","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-21 01:15:00.749636+00","2026-03-21 01:15:00.749638+00"
"2df3c3e4-23d9-4850-b3da-8ccaedd4da6f","1737d121-b2bc-4e8b-ae58-9a6445dcfef9","67f1ef51-6f79-477a-b9a9-34daad69259f","nl","<div><div><ul><li><div><div><span></span></div></div><div><div>Goed ontbijt</div></div></li><li><div><div><span></span></div></div><div><div>Buitenzwembad</div></div></li><li><div><div><span></span></div></div><div><div>Restaurant</div></div></li><li><div><div><span></span></div></div><div><div>Eigen badkamer</div></div></li><li><div><div><span></span></div></div><div><div>Gratis WiFi</div></div></li><li><div><div><span></span></div></div><div><div>Airconditioning</div></div></li><li><div><div><span></span></div></div><div><div>Rookvrije kamers</div></div></li><li><div><div><span></span></div></div><div><div>Roomservice</div></div></li><li><div><div><span></span></div></div><div><div>Douche</div></div></li><li><div><div><span></span></div></div><div><div>Voorzieningen voor mensen met een beperking</div></div></li></ul></div></div>","2026-03-21 01:18:54.50312+00","2026-03-21 01:18:54.503124+00"
"7c78940c-836a-4b25-91ff-54a752e7ddd8","1fba713e-0792-47e1-aaf0-6ff86cf58d3e","67f1ef51-6f79-477a-b9a9-34daad69259f","pt","<div><div><ul><li><div><div><span></span></div></div><div><div>Piscina exterior</div></div></li><li><div><div><span></span></div></div><div><div>Bom pequeno-almoço</div></div></li><li><div><div><span></span></div></div><div><div>Restaurante</div></div></li><li><div><div><span></span></div></div><div><div>Casa de banho privativa</div></div></li><li><div><div><span></span></div></div><div><div>Acesso Wi-Fi gratuito</div></div></li><li><div><div><span></span></div></div><div><div>Ar condicionado</div></div></li><li><div><div><span></span></div></div><div><div>Duche</div></div></li><li><div><div><span></span></div></div><div><div>Comodidades para pessoas com mobilidade condicionada</div></div></li><li><div><div><span></span></div></div><div><div>Quartos para não fumadores</div></div></li><li><div><div><span></span></div></div><div><div>Serviço de quartos</div></div></li></ul></div></div>","2026-03-21 01:21:48.448627+00","2026-03-21 01:21:48.448629+00"
"2f93e0f8-0ede-4f9c-a788-fd69e17f9515","4317919c-55f1-4b8e-9c95-6ebb8a90f351","9af7acbb-601a-47f2-87d7-292f05898d5b","de","<div><span><span><span><span><button><span><span></span></span><span>Unterkunft speichern</span></button></span></span></span></span></div>","2026-03-21 01:31:48.231262+00","2026-03-21 01:31:48.231265+00"
"db9adba7-9101-4db4-ad04-286b5387694f","d5e078a3-7feb-4307-8bc1-e3bf626c641e","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","de","<div><span><span><span><span><button><span><span></span></span><span>Unterkunft speichern</span></button></span></span></span></span></div>","2026-03-21 01:33:05.853217+00","2026-03-21 01:33:05.85322+00"
"ad9d2432-9cf7-4440-9b11-5704fa8e6f9c","462f7c1d-a985-4612-b6fe-f4804b63420b","67f1ef51-6f79-477a-b9a9-34daad69259f","fr","<div><div><ul><li><div><div><span></span></div></div><div><div>Bon petit-déjeuner</div></div></li><li><div><div><span></span></div></div><div><div>Piscine extérieure</div></div></li><li><div><div><span></span></div></div><div><div>Restaurant</div></div></li><li><div><div><span></span></div></div><div><div>Salle de bains privative</div></div></li><li><div><div><span></span></div></div><div><div>Connexion Wi-Fi gratuite</div></div></li><li><div><div><span></span></div></div><div><div>Chambres non-fumeurs</div></div></li><li><div><div><span></span></div></div><div><div>Climatisation</div></div></li><li><div><div><span></span></div></div><div><div>Douche</div></div></li><li><div><div><span></span></div></div><div><div>Service d'étage</div></div></li><li><div><div><span></span></div></div><div><div>Équipements pour les personnes handicapées</div></div></li></ul></div></div>","2026-03-21 01:13:30.382789+00","2026-03-21 01:13:30.382792+00"
"b050d291-28f7-4d5c-ad94-18c7bb3d394d","8dbab48b-e5e3-4099-9d72-61a668375019","9af0e380-78e5-4aea-8580-94361d2f781f","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-21 01:17:37.123271+00","2026-03-21 01:17:37.123274+00"
"0f844edf-45d0-401a-ad74-c3ef2d16872c","45ffd7cd-fd30-4c56-bef1-192018cb30fe","9af7acbb-601a-47f2-87d7-292f05898d5b","fr","<div><span><span><span><span><button><span><span></span></span><span>Enregistrer l'établissement</span></button></span></span></span></span></div>","2026-03-21 01:34:23.726821+00","2026-03-21 01:34:23.726825+00"
"f6ec3d1e-c874-438c-9e4c-de833cf18080","0dc09881-d1bb-4eec-9c76-7c06b3d1f82e","9af7acbb-601a-47f2-87d7-292f05898d5b","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-21 01:37:15.157603+00","2026-03-21 01:37:15.157607+00"
"793da853-6e3f-4277-9d08-47738b1e0472","bc2ade71-43a3-4e3f-b25f-832209277bb1","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","it","<div><span><span><span><span><button><span><span></span></span><span>Salva la struttura</span></button></span></span></span></span></div>","2026-03-21 01:38:34.991358+00","2026-03-21 01:38:34.991361+00"
"90763a77-3f51-431f-a5f0-cdda3bd32902","a95ec092-5b4a-47f2-8a74-e946c6cc0f0a","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","nl","<div><span><span><span><span><button><span><span></span></span><span>Accommodatie opslaan</span></button></span></span></span></span></div>","2026-03-21 01:41:29.409755+00","2026-03-21 01:41:29.409758+00"
"545dbcdb-3530-47b9-b356-ef576ae289b6","5b621d4a-add5-4617-8941-4d8e9a70439d","9af7acbb-601a-47f2-87d7-292f05898d5b","pt","<div><span><span><span><span><button><span><span></span></span><span>Guardar o alojamento</span></button></span></span></span></span></div>","2026-03-21 01:42:47.482318+00","2026-03-21 01:42:47.48232+00"
"8f859ba4-ae17-477b-a3d8-7c8ec2135dcc","70825dd2-cee5-41a8-9024-0adfae15bd68","ce6b0b91-a4d9-474e-8df8-6c9be31a78f8","pt","<div><span><span><span><span><button><span><span></span></span><span>Guardar o alojamento</span></button></span></span></span></span></div>","2026-03-21 01:44:05.535242+00","2026-03-21 01:44:05.535244+00"
